epoch,loss_d,loss_g,lae
0.5480988260031541,1.8866925239562988,0.810303807258606,0.6912022233009338
0.9994743297704574,1.469192624092102,0.7361014485359192,0.3973213732242584
1.548098826003154,1.4470536708831787,0.725317120552063,0.3118051290512085
1.9994743297704574,1.4317388534545898,0.7194539904594421,0.26263490319252014
2.5480988260031543,1.422605276107788,0.7166632413864136,0.23187702894210815
2.9994743297704574,1.4139416217803955,0.7132920622825623,0.21077290177345276
3.5480988260031543,1.407741665840149,0.7108809351921082,0.19581899046897888
3.9994743297704574,1.4032031297683716,0.7088072299957275,0.18292702734470367
4.548098826003154,1.3989676237106323,0.7074519991874695,0.1736137866973877
4.999474329770457,1.3964937925338745,0.7058300971984863,0.16629600524902344
5.548098826003154,1.3943296670913696,0.7051384449005127,0.15983673930168152
5.999474329770457,1.3924158811569214,0.7040320634841919,0.1549517661333084
6.4380585246188895,1.3848475217819214,0.7081111669540405,0.14353422820568085
6.876117049237778,1.3873558044433594,0.7056695222854614,0.14663687348365784
6.999474329770457,1.3873542547225952,0.7057294249534607,0.15364080667495728
7.4380585246188895,1.3859950304031372,0.70650315284729,0.16293327510356903
7.876117049237778,1.3842073678970337,0.7085323929786682,0.17987054586410522
7.999474329770457,1.3829087018966675,0.7113050818443298,0.19220711290836334
8.438058524618889,1.3819411993026733,0.7114129066467285,0.20529867708683014
8.876117049237779,1.3804945945739746,0.7129618525505066,0.21392542123794556
8.999474329770457,1.3807510137557983,0.7120451331138611,0.20631295442581177
9.438058524618889,1.3812906742095947,0.7111698389053345,0.19590628147125244
9.876117049237779,1.3824142217636108,0.7089555859565735,0.1834535002708435
9.999474329770457,1.38275945186615,0.7097331285476685,0.17698822915554047
10.438058524618889,1.383194088935852,0.7074063420295715,0.17158092558383942
10.876117049237779,1.3834182024002075,0.7065277099609375,0.16414256393909454
10.999474329770457,1.3835320472717285,0.7067625522613525,0.15988202393054962
11.438058524618889,1.3833861351013184,0.7060356140136719,0.15638892352581024
11.876117049237779,1.3835668563842773,0.7053777575492859,0.1507103443145752
11.999474329770457,1.3843982219696045,0.7058988809585571,0.1468198448419571
12.328719116874014,1.372066617012024,0.7164219617843628,0.14812913537025452
12.657438233748028,1.3743081092834473,0.7163676619529724,0.15416699647903442
12.986157350622044,1.374155044555664,0.7191665172576904,0.16783568263053894
12.999474329770457,1.3713452816009521,0.7185315489768982,0.17458702623844147
13.328719116874014,1.3743525743484497,0.7194451093673706,0.1859581172466278
13.657438233748028,1.3731759786605835,0.7218363285064697,0.20371410250663757
13.986157350622044,1.37259840965271,0.7240908741950989,0.22169075906276703
13.999474329770457,1.371705412864685,0.7236852645874023,0.23347286880016327
14.328719116874014,1.3715835809707642,0.7261295318603516,0.23491299152374268
14.657438233748028,1.3699716329574585,0.7288269996643066,0.24159227311611176
14.986157350622044,1.3695309162139893,0.7293084263801575,0.23843100666999817
14.999474329770457,1.368730068206787,0.7252030968666077,0.23743654787540436
15.328719116874014,1.3698573112487793,0.7287071943283081,0.22662195563316345
15.657438233748028,1.3705649375915527,0.7281067967414856,0.21707682311534882
15.986157350622044,1.37186861038208,0.7252785563468933,0.20919908583164215
15.999474329770457,1.3728824853897095,0.719163179397583,0.20337526500225067
16.328719116874016,1.3721319437026978,0.7242547869682312,0.20222066342830658
16.657438233748028,1.3733476400375366,0.7250820994377136,0.19635358452796936
16.986157350622044,1.3741854429244995,0.721917986869812,0.1901330202817917
16.999474329770457,1.3745039701461792,0.7194908857345581,0.1869899034500122
17.328719116874016,1.37434720993042,0.7219663858413696,0.18474417924880981
17.657438233748028,1.3760466575622559,0.7198895812034607,0.17959973216056824
17.986157350622044,1.3753379583358765,0.7187029123306274,0.17458964884281158
17.999474329770457,1.3773744106292725,0.7183833718299866,0.1688818782567978
18.164359558437006,1.3607151508331299,0.7426139712333679,0.17664562165737152
18.328719116874016,1.3630434274673462,0.7403600811958313,0.17879116535186768
18.493078675311022,1.3645890951156616,0.7387374043464661,0.18072408437728882
18.657438233748028,1.3650000095367432,0.7371464967727661,0.1850249469280243
18.821797792185038,1.3657642602920532,0.7365649938583374,0.18879136443138123
18.986157350622044,1.3671391010284424,0.7353562712669373,0.19228717684745789
18.999824776590152,1.3655805587768555,0.737166166305542,0.19591717422008514
19.164359558437006,1.3684382438659668,0.7341073751449585,0.19706036150455475
19.328719116874016,1.3679665327072144,0.7338820099830627,0.20051632821559906
19.493078675311022,1.3680195808410645,0.7356143593788147,0.20479531586170197
19.657438233748028,1.3668807744979858,0.7371286749839783,0.2091248333454132
19.821797792185038,1.3672056198120117,0.737350583076477,0.2142922580242157
19.986157350622044,1.3669031858444214,0.7351391911506653,0.2172272503376007
19.999824776590152,1.364626407623291,0.7428317666053772,0.2223839908838272
20.164359558437006,1.3670499324798584,0.7347688674926758,0.2206401377916336
20.328719116874016,1.3660434484481812,0.7370333671569824,0.22531694173812866
20.493078675311022,1.366015076637268,0.7363559603691101,0.2256053388118744
20.657438233748028,1.3651022911071777,0.7378717064857483,0.22551032900810242
20.821797792185038,1.365418791770935,0.7381997108459473,0.22444196045398712
20.986157350622044,1.3646208047866821,0.7364271879196167,0.21910980343818665
20.999824776590152,1.3680639266967773,0.7366743087768555,0.21735171973705292
21.164359558437006,1.3653825521469116,0.7355425953865051,0.21343867480754852
21.328719116874016,1.3665649890899658,0.7329384684562683,0.20913708209991455
21.493078675311022,1.3675254583358765,0.7320722937583923,0.20377308130264282
21.657438233748028,1.3674982786178589,0.7321709394454956,0.20097890496253967
21.821797792185038,1.3674458265304565,0.7305795550346375,0.19800806045532227
21.986157350622044,1.368135929107666,0.730385959148407,0.19356730580329895
21.999824776590152,1.3688621520996094,0.7349507808685303,0.19014082849025726
22.164359558437006,1.368297815322876,0.7308356761932373,0.19123585522174835
22.328719116874016,1.3690999746322632,0.7283670902252197,0.18768218159675598
22.493078675311022,1.3694052696228027,0.7280983924865723,0.1849105805158615
22.657438233748028,1.3696163892745972,0.7281144261360168,0.1825440526008606
22.821797792185038,1.3699748516082764,0.726959764957428,0.17856460809707642
22.986157350622044,1.3703057765960693,0.7267144322395325,0.17717446386814117
22.999824776590152,1.3700841665267944,0.727286696434021,0.1717049479484558
23.164359558437006,1.370951533317566,0.7274816632270813,0.17419245839118958
23.328719116874016,1.3705745935440063,0.7259235382080078,0.17227640748023987
23.493078675311022,1.3715404272079468,0.7239626049995422,0.16908298432826996
23.657438233748028,1.3708058595657349,0.7252482175827026,0.16742382943630219
23.821797792185038,1.3710423707962036,0.7246451377868652,0.16585685312747955
23.986157350622044,1.37165105342865,0.723835289478302,0.16308552026748657
23.999824776590152,1.3732916116714478,0.718557596206665,0.16155053675174713
24.109514631154724,1.3573416471481323,0.7549600005149841,0.16728749871253967
24.219029262309444,1.3578171730041504,0.7631906270980835,0.17123933136463165
24.32854389346417,1.3590117692947388,0.7641549110412598,0.1738756150007248
24.43805852461889,1.3594390153884888,0.7603227496147156,0.1754842847585678
24.547573155773613,1.3597924709320068,0.7592310309410095,0.1782386600971222
24.657087786928333,1.3606164455413818,0.7566039562225342,0.18010134994983673
24.766602418083057,1.3622970581054688,0.7538756132125854,0.18333151936531067
24.876117049237777,1.362542748451233,0.7522587180137634,0.18540772795677185
24.9856316803925,1.363088846206665,0.7527247071266174,0.18869103491306305
24.999824776590152,1.3598945140838623,0.7420637011528015,0.1929834932088852
25.109514631154724,1.3629714250564575,0.7508875131607056,0.19255994260311127
25.219029262309444,1.3631092309951782,0.7450564503669739,0.1950354278087616
25.32854389346417,1.3645423650741577,0.7478148341178894,0.19665220379829407
25.43805852461889,1.3637615442276,0.7451673746109009,0.20111924409866333
25.547573155773613,1.364013910293579,0.7473316192626953,0.20395305752754211
25.657087786928333,1.3637950420379639,0.7446162700653076,0.2073894739151001
25.766602418083057,1.3638434410095215,0.7433511018753052,0.20919188857078552
25.876117049237777,1.3637064695358276,0.747042179107666,0.2128884494304657
25.9856316803925,1.3643893003463745,0.7426751255989075,0.21348781883716583
25.999824776590152,1.3627753257751465,0.7478782534599304,0.21817637979984283
26.109514631154724,1.3603637218475342,0.7475441694259644,0.21942023932933807
26.219029262309444,1.3609470129013062,0.7477840185165405,0.2214687317609787
26.32854389346417,1.3591597080230713,0.7498192191123962,0.2243092954158783
26.43805852461889,1.3585445880889893,0.751437246799469,0.2277403622865677
26.547573155773613,1.3580824136734009,0.7521594166755676,0.2303067445755005
26.657087786928333,1.357652187347412,0.7529487609863281,0.23222392797470093
26.766602418083057,1.3576382398605347,0.7542096972465515,0.23213037848472595
26.876117049237777,1.3571863174438477,0.7541961073875427,0.23196247220039368
26.9856316803925,1.355849266052246,0.7544171214103699,0.2302074283361435
26.999824776590152,1.3502230644226074,0.7613005042076111,0.22981375455856323
27.109514631154724,1.356306552886963,0.753334105014801,0.22616465389728546
27.219029262309444,1.3572568893432617,0.7534485459327698,0.22268903255462646
27.32854389346417,1.3574304580688477,0.7523089647293091,0.2203485667705536
27.43805852461889,1.3568744659423828,0.7503980398178101,0.21776296198368073
27.547573155773613,1.358412504196167,0.7497372031211853,0.21491381525993347
27.657087786928333,1.3574092388153076,0.7508418560028076,0.21349726617336273
27.766602418083057,1.3582910299301147,0.7492156028747559,0.2106907218694687
27.876117049237777,1.3591644763946533,0.7484371662139893,0.20853574573993683
27.9856316803925,1.359025478363037,0.7462735772132874,0.20693418383598328
27.999824776590152,1.3601717948913574,0.7533019185066223,0.2025017887353897
28.109514631154724,1.3583382368087769,0.7481581568717957,0.20459552109241486
